userid,spending_amount,receipient_category,Necessities_or_non_essential,timestamp
000040,690.2,rental,True,2024-07-18 15:04:29.880009
000073,616.32,rental,True,2024-12-24 15:04:29.880009
000080,414.27,buy now pay later,False,2024-10-18 15:04:29.880009
000051,3847.0,mortgage loan,True,2024-11-13 15:04:29.880009
000007,251.42,insurance,True,2024-10-15 15:04:29.880009
000016,358.42,gym membership,False,2024-12-02 15:04:29.880009
000034,476.3,taxes,True,2024-07-27 15:04:29.880009
000045,973.39,transportation,True,2024-10-12 15:04:29.880009
000076,531.17,taxes,True,2024-08-27 15:04:29.880009
000081,8274.94,mortgage loan,True,2024-10-04 15:04:29.880009
000009,139.7,insurance,True,2024-07-12 15:04:29.880009
000039,889.05,groceries,True,2024-07-08 15:04:29.880009
000082,935.29,insurance,True,2024-12-23 15:04:29.880009
000059,858.26,rental,True,2024-10-25 15:04:29.880009
000064,445.16,transportation,True,2024-11-09 15:04:29.880009
000083,688.4,installments,False,2024-12-17 15:04:29.880009
000080,950.64,installments,False,2024-12-15 15:04:29.880009
000053,569.02,groceries,True,2024-09-20 15:04:29.880009
000026,536.61,taxes,True,2024-12-26 15:04:29.880009
000009,460.28,installments,False,2024-08-12 15:04:29.880009
000035,313.9,buy now pay later,False,2024-11-24 15:04:29.880009
000018,579.3,transportation,True,2024-10-23 15:04:29.880009
000028,492.98,credit card payment,False,2024-10-31 15:04:29.880009
000083,447.98,insurance,True,2024-11-30 15:04:29.880009
000027,962.46,insurance,True,2024-12-03 15:04:29.880009
000008,69.63,groceries,True,2024-07-26 15:04:29.880009
000015,386.41,utility,True,2024-10-23 15:04:29.880009
000077,52.98,buy now pay later,False,2024-11-20 15:04:29.880009
000061,544.53,insurance,True,2024-11-04 15:04:29.880009
000083,4787.83,mortgage loan,True,2024-09-24 15:04:29.880009
000031,8164.07,mortgage loan,True,2024-08-20 15:04:29.880009
000066,287.66,insurance,True,2024-10-31 15:04:29.880009
000064,714.93,credit card payment,False,2024-09-14 15:04:29.880009
000064,611.9,gym membership,False,2024-08-17 15:04:29.880009
000013,122.51,utility,True,2024-09-03 15:04:29.880009
000033,667.86,groceries,True,2024-08-22 15:04:29.880009
000062,206.89,insurance,True,2024-10-15 15:04:29.880009
000062,616.32,telco,True,2024-07-23 15:04:29.880009
000059,206.45,fashion,False,2024-11-23 15:04:29.880009
000004,668.28,credit card payment,False,2024-07-15 15:04:29.880009
000028,529.14,gym membership,False,2024-10-08 15:04:29.880009
000045,57.75,credit card payment,False,2024-12-03 15:04:29.880009
000081,36.63,credit card payment,False,2024-12-20 15:04:29.880009
000013,662.31,insurance,True,2024-08-11 15:04:29.880009
000057,267.21,taxes,True,2024-10-10 15:04:29.880009
000009,327.85,rental,True,2024-09-04 15:04:29.880009
000076,497.2,fashion,False,2024-10-19 15:04:29.880009
000017,302.83,rental,True,2024-12-25 15:04:29.880009
000060,574.33,telco,True,2024-12-05 15:04:29.880009
000039,885.71,insurance,True,2024-08-17 15:04:29.880009
000023,494.11,insurance,True,2024-10-16 15:04:29.880009
000028,653.4,rental,True,2024-09-02 15:04:29.880009
000008,1127.34,investment,False,2024-11-17 15:04:29.880009
000012,208.79,taxes,True,2024-12-25 15:04:29.880009
000014,487.31,fashion,False,2024-07-05 15:04:29.880009
000075,651.69,utility,True,2024-11-22 15:04:29.880009
000038,567.97,taxes,True,2024-08-20 15:04:29.880009
000009,828.36,insurance,True,2024-11-02 15:04:29.880009
000045,147.01,transportation,True,2024-07-23 15:04:29.880009
000076,928.53,credit card payment,False,2024-09-05 15:04:29.880009
000060,5949.69,mortgage loan,True,2024-11-16 15:04:29.880009
000079,471.24,transportation,True,2024-10-17 15:04:29.880009
000074,460.44,taxes,True,2024-12-12 15:04:29.880009
000074,946.79,utility,True,2024-09-19 15:04:29.880009
000033,457.47,installments,False,2024-11-20 15:04:29.880009
000072,558.93,utility,True,2024-12-12 15:04:29.880009
000077,67.93,rental,True,2024-07-13 15:04:29.880009
000005,737.29,telco,True,2024-07-28 15:04:29.880009
000032,863.58,transportation,True,2024-08-04 15:04:29.880009
000040,478.83,food,True,2024-10-04 15:04:29.880009
000031,332.73,rental,True,2024-08-16 15:04:29.880009
000038,325.69,taxes,True,2024-10-08 15:04:29.880009
000060,3248.71,investment,False,2024-07-11 15:04:29.880009
000048,112.52,telco,True,2024-12-21 15:04:29.880009
000082,660.86,installments,False,2024-09-03 15:04:29.880009
000081,720.53,rental,True,2024-09-19 15:04:29.880009
000030,5809.31,investment,False,2024-08-29 15:04:29.880009
000030,784.15,utility,True,2024-10-11 15:04:29.880009
000036,497.11,gym membership,False,2024-09-02 15:04:29.880009
000082,152.84,credit card payment,False,2024-08-07 15:04:29.880009
000015,465.5,rental,True,2024-09-23 15:04:29.880009
000031,180.8,telco,True,2024-07-24 15:04:29.880009
000053,285.22,buy now pay later,False,2024-12-16 15:04:29.880009
000032,6545.36,mortgage loan,True,2024-07-28 15:04:29.880009
000001,580.45,installments,False,2024-07-10 15:04:29.880009
000037,228.31,fashion,False,2024-10-02 15:04:29.880009
000001,600.44,utility,True,2024-12-12 15:04:29.880009
000027,237.72,insurance,True,2024-09-19 15:04:29.880009
000068,390.75,insurance,True,2024-08-13 15:04:29.880009
000017,341.94,food,True,2024-07-07 15:04:29.880009
000042,493.9,food,True,2024-10-15 15:04:29.880009
000050,888.11,rental,True,2024-09-26 15:04:29.880009
000014,654.41,credit card payment,False,2024-12-24 15:04:29.880009
000047,930.91,transportation,True,2024-08-14 15:04:29.880009
